[2026-08-29 04:17:14:087] LuaNPC:玩家名字 ID:999999999 执行 login player:玩家名字 耗时：969; NpcThreadId: 448036, CurPlayThreadId: 448036
[2026-08-29 17:42:31:164] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 18:06:01:362] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 18:07:19:420] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 18:07:23:293] LuaNPC:玩家名字 ID:999999999 执行 pickupitemex player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 18:10:48:289] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 18:18:19:394] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 18:25:13:191] LuaNPC:玩家名字 ID:999999999 执行 sendability player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 18:47:23:548] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 18:51:04:907] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 19:52:20:642] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 20:24:01:074] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 21:11:33:019] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 21:17:59:195] LuaNPC:玩家名字 ID:999999999 执行 handlerequest player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036
[2026-08-29 21:17:59:195] [玩家名字]Lua执行耗时过高:31ms msgid:105 17 17 0 

[2026-08-29 21:18:52:914] LuaNPC:玩家名字 ID:999999999 执行 mondropitemex player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 21:22:53:503] LuaNPC:玩家名字 ID:999999999 执行 mondropitemex player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 21:29:20:627] LuaNPC:玩家名字 ID:999999999 执行 pickupitemex player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 21:37:54:548] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 21:43:58:485] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 22:35:30:391] LuaNPC:玩家名字 ID:999999999 执行 struckdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 23:05:59:556] LuaNPC:玩家名字 ID:999999999 执行 struckdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 23:08:59:712] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 23:20:24:193] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 23:24:11:402] LuaNPC:玩家名字 ID:999999999 执行 mondropitemex player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 23:40:25:283] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-29 23:44:48:610] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 00:00:04:263] LuaNPC:玩家名字 ID:999999999 执行 resetday player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 00:08:46:480] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 00:09:30:511] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 00:20:14:979] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 00:34:23:184] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 00:47:19:966] LuaNPC:玩家名字 ID:999999999 执行 mondropitemex player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 00:47:59:761] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 00:50:56:417] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 01:19:44:481] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 01:34:58:029] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 01:52:14:894] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 02:02:29:464] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 02:20:10:323] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 02:31:42:464] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 02:31:47:690] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 02:33:53:948] LuaNPC:玩家名字 ID:999999999 执行 addbag player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 02:34:11:496] LuaNPC:玩家名字 ID:999999999 执行 mondropitemex player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 02:42:58:984] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:34:14:067] LuaNPC:玩家名字 ID:999999999 执行 ontimer1 player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:35:07:199] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:35:37:562] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:40:27:559] LuaNPC:玩家名字 ID:999999999 执行 mondropitemex player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:42:30:111] LuaNPC:玩家名字 ID:999999999 执行 mondropitemex player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:44:08:604] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:45:45:713] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:48:03:605] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:48:10:986] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:48:43:590] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:51:09:214] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:51:15:058] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:51:57:214] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:56:44:372] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:57:08:651] LuaNPC:玩家名字 ID:999999999 执行 moneychange2 player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036
[2026-08-30 03:57:08:651] LuaNPC:玩家名字 ID:999999999 执行 pickupitemex player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 03:57:53:700] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:03:48:862] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:05:52:575] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:06:17:074] LuaNPC:玩家名字 ID:999999999 执行 pickupitemex player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:07:25:623] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:09:17:890] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:09:24:807] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:10:06:432] LuaNPC:玩家名字 ID:999999999 执行 pickupitemex player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:11:01:144] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:11:46:776] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:12:40:042] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:16:13:170] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:16:50:686] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:16:58:370] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:21:01:138] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:23:16:904] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:24:16:626] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:28:31:616] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:34:24:360] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:36:03:870] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:38:08:387] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:45:20:657] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:45:45:448] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:45:59:276] LuaNPC:玩家名字 ID:999999999 执行 pickupitemex player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:46:23:852] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:49:19:401] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:50:15:404] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:54:35:626] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 04:55:03:824] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:00:33:746] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:07:55:235] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:12:17:449] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:13:30:794] LuaNPC:玩家名字 ID:999999999 执行 mondropitemex player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:15:29:265] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:16:37:354] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:16:51:604] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:17:55:497] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:20:34:684] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:20:41:275] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:24:32:933] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:25:07:495] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:25:27:091] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:25:35:839] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:31:25:776] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:31:49:370] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:32:07:494] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:34:30:565] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:38:08:984] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:40:12:542] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:41:03:932] LuaNPC:玩家名字 ID:999999999 执行 struckdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:41:16:908] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:44:12:746] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:45:33:762] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:47:12:777] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:48:00:424] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:48:17:079] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:49:22:869] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:51:18:079] LuaNPC:玩家名字 ID:999999999 执行 mondropitemex player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:52:33:671] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:53:15:760] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:53:39:684] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:54:45:066] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:56:32:967] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 05:57:22:698] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:00:25:168] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:02:46:560] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:07:13:666] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:07:19:261] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:09:04:635] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:09:34:374] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:13:53:011] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:14:56:557] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:16:33:593] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:17:22:980] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:19:09:057] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:19:40:309] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:21:02:307] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:26:39:745] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:31:09:402] LuaNPC:玩家名字 ID:999999999 执行 struckdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:31:13:479] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:31:37:844] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:31:54:653] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:33:24:479] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:36:02:621] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:37:13:072] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:38:09:824] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:43:43:449] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:44:27:327] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:49:01:935] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:50:30:167] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:54:55:088] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:55:19:799] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 06:56:16:541] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 07:01:28:560] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 07:05:56:795] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 07:06:07:465] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 07:06:43:702] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 07:06:54:060] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 07:07:40:339] LuaNPC:玩家名字 ID:999999999 执行 struckdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 07:08:05:561] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 07:08:24:651] LuaNPC:玩家名字 ID:999999999 执行 attack player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 07:13:48:448] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 07:14:57:340] LuaNPC:玩家名字 ID:999999999 执行 killmon player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 07:18:14:128] LuaNPC:玩家名字 ID:999999999 执行 ontimer1 player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 07:24:56:791] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：31; NpcThreadId: 448036, CurPlayThreadId: 448036

[2026-08-30 07:26:16:029] LuaNPC:玩家名字 ID:999999999 执行 attackdamage player:玩家名字 耗时：32; NpcThreadId: 448036, CurPlayThreadId: 448036

